siteIdx,link,text
1,https://nataalbot.md/2018/07/10/prima-dulceata-in-doi-timpi-si-trei-miscari/,"Pe mine, colaborarea cu Pomușoarele Moldovei, începută anul trecut, m-a făcut să redescopăr aromele și gusturile acestora. Zmeura, coacăza, murele, agrișul, afinele sau goji le consider acum o bogăție locală, pe care nu o conștietizăm și încă nu știm să o ambalăm drept o carte de vizită locală. Acum, când am ocazia să compar pomușoarele noastre cu cele de peste ocean, realizez că diferența este foarte mare între copt de soare și copt în camioane, crescut local sau importat, ieftine, multe și dulci sau scumpe, puține și fără gust. Un alt lucru minunat este că, în Moldova aproape fiecare om are acces la gustoșenii locale chiar în propria grădină, ceea ce în țări civilizate deja este un lux. În schimb, noi nu le avem proaspete și locale în sezonul rece. Și atunci salvarea noastră este congelarea pomușoarelor sau transformarea lor în dulcețuri. Recunosc, nu am avut până acum nici ocazie, nici dorință și nici nevoie să fac dulcețuri pe iarnă. Procesul prea anevoios și îndelungat mă făcea să mizez pe răbdarea mămicai și pe câteva borcane de dulceață puse de ea în valizele noastre. Așa că atunci, când Dr Oetker mi-au propus să exprimentez cu un produs de-al lor, folosit …"
1,https://nataalbot.md/2019/06/03/la-cules-de-arome/,"RO: Ce știm noi și mai puțin străini despre noi e că în timpul verii Moldova devine o țară parfumată. Pe câmpiile sale și prin păduri cresc plante medicinale care, dacă le cunoști bine și știi să le utilizezi, te pot face să uiți de farmacii. Lucrul pe care eu nu l-am știut și l-am aflat, citind despre ierburi, este că cele uscate sunt mult mai utile decât cele proaspete. Motivul? Fiind abia rupte, ele conțin de 4 ori mai multă apă decât cele uscate. Restul sunt fitochimicale — niște substanțe active, datorită cărora culegem ierburi pentru sănătate. Deci plantele uscate au mai multă putere decât cele proaspete, iar când le adaugi în apă fierbinte, fitochimicalele se eliberează direct în ceai. ENG: Moldova is full of local fragrances. Many medicinal herbs grow on local plains and forests and if you know how to identify and use them then you may forget about going to the pharmacy for health problems. RO:Orice gospodărie trebuie să aibă un set minim de plante uscate: pentru digestie bună și ficat sănătos — busuiocul, coada şoricelului, echinaceea, salvia și sunătoarea; contra febrei — florile de soc, petalele de trandafir; contra răcelii — florile de tei, menta; …"
1,https://nataalbot.md/2019/10/29/lectii-de-la-regina/,"“Ia aceasta, Nata, se numește Regina Maria, îmi povestea Valentina Vidrașcu prin 2005, când abia îi descopeream creațiile și ne apropiam sufletește. Regina Maria a fost o mare româncă, adăuga Valentina. Așa că i-am dedicat o colecție. Chiar dacă nu s-a născut în România și nu a avut în ea sânge românesc, a iubit România și a purtat-o în inimă ca nimeni altcineva. Nimeni până la ea și nici după ea nu a purtat cu atâta mândrie și bun gust ia românească. Nimeni dintre români nu a simțit ia, așa cum a simțit-o Maria”, mai povestea Valentina. Cam de pe atunci m-a vrăjit și pe mine ia și Maria. Vraja iei m-a făcut să vreu să o descopăr, până a naște un festival în Moldova și a face parte dintr-o întreagă renaștere națională a costumului tradițional în Moldova, a cărei identitate culturală a fost atât de iscusit nimicită de regimul sovietic. Vraja pentru viața Mariei m-a făcut să citesc despre ea tot ce găseam. A avut o viață tumultoasă. Ce mă fascinează pe mine la această femeie? Puterea ei de a veni la 17 ani într-o țară străină și a deveni o mamă a întregului popor român. Puterea ei de …"
1,https://nataalbot.md/2019/10/21/bombe-pentru-pofta-de-dulce/,"La noi în casă lucrurile cu dulciurile stau așa. E suficient să apară vreo cutie de bomboane sau biscuiți și, în maxim o zi, nu rămâne nici urmă de ea. Și asta indiferent de cât de bine știm noi să o ascundem de copii. Ei au un simț olfactiv la dulciuri foarte ascuțit, le găsesc și de sub pâmânt, dacă le vine pofta. Așa că la un moment dat am decis. Nu cumpărăm biscuiți. Conțin o grămadă de zahăr și grăsimi nesănătoase. Dacă ne este tare poftăm, îi facem singuri acasă. Nu cumpărăm bomboane. Viteza cu care acestea dispar este greu de descris. Dar avem mereu în casă o ciocolată neagră bună. De obicei, copiilor nu le place. Mai bine de noi, părinții:)) Torturile de sărbători tot nu cumpărăm, învățăm să le facem singuri. Uneori, o dată pe lună, ne putem permite o ieșire la vreo patiserie nouă, mai mult pentru emoții noi, decât pentru prăjituri. Toate bomboanele adunate de Halloween trec printr-un triaj riguros și cam 3/4 din ele merg direct la lada de gunoi. Suntem prea riguroși? Poate. Nu lăsăm copiii să se bucure de magia copilăriei? Poate. Știu că acum sunt în perioada când își stabilesc obiceiurile …"
1,https://nataalbot.md/2020/03/21/coronavirusul-cum-diminuam-curba/,"Acest articol este tradus din limba engleză pentru a permite răspândirea unor informații utile printre toți cei care încă mai manifestă scepticism, ironie sau ignoranță față de această pandemie. Articolul a fost completat în unele segmente cu informații relevante pentru cetățenii Republicii Moldova. Da, este rău Nu panica, dar nici nu neglija avertizările organelor de sănatate publică despre Coronavirus. Concluzia la care s-a ajuns este că răspîndirea virusului ar fi putut fi împiedicată sau, cel puțin, încetinită drastic cu cîteva săptămîni în urmă, ceea ce nu nu mai este realistic astăzi. Chiar dacă măsurile din China ne-au oferit timp pentru ca să ne pregătim, noi l-am risipit. Actualmente suntem în faza de pandemie, care va fi urmată de repetiții sezoniere ale bolii. Repetițiile virusului vor putea fi evitate din momentul în care vom dispune de un vaccin, care ar putea fi produs peste 18-24 de luni, dacă avem noroc. Nu este o gripă banală. Nici în cel mai bun caz. Organizația Mondială a Sănătății estimează o mortalitate medie (media pe toate grupele de vîrstă) de 3.5 %. OMS a monitorizat și analizat un număr mare de date și a luat în considerare și cazurile de infecții asimptomatice. Este general acceptat …"
1,https://nataalbot.md/2019/10/04/painea-cu-maia-pas-cu-pas/,"Acest articol s-a născut drept urmare a multiplelor rugăminți venite din partea voastră de a vă da rețeta pâinii pe maia, pe care o fac acasă. Cum să vă spun eu în câteva fraze care e rețeta pâinii? E simplă! Sare, făină, apă și maia. Dar ceea ce contează cu adevărat e procesul. Acesta durează și e plin de magie. Fiecare îmblânzește pâinea pe maia în felul său. De aceea, să nu vă mirați dacă în 6 luni voi înțelege că făceam ceva greșit acum și voi redacta acest articol. Așa că fiți blânzi cu mine și, dacă aveți mai multă experiență, nu ezitați să o împărtășiți. 1. Începem cu maiaua. Ce este maia? O drojdie naturală, o cultură de bacterii active, care hrănite periodic, se înmulțesc și sunt folosite la pâine pentru a face aluatul să crească în volum. Maiaua o puteți obține singuri, dintr-un amestec de făină și apă, lăsat să fermenteze mai multe zile la rând. Eu nu am crescut propria maia de la zero, de aceea nu cunosc întregul proces. Maiaua cu care coc pâine acum am obținut-o din aceste turtițe, pe care le-am adus de la Chișinău, de la brutăria Iarba Noastră. Odată ce aveți …"
1,https://nataalbot.md/2019/10/15/the-soviet-garden-istoria-belsugului-moldav-crescut-cu-radiatie/,"Pe timpurile URSS Moldova era una dintre cele 15 republici, care alimenta toată uniunea cu struguri, fructe, vin, sucuri și conserve. Eu mereu povestesc asta străinilor, când vreu să-i fac să înțeleagă din ce țară bogată și deosebită vin. Însă niciodată nu am pătruns în esența sintagmei ”Grădina Uniunii Sovietice”. Documentarul lui Dragoș Turea ”The Soviet Garden”, pe care am avut norocul să-l văd înainte de premieră, m-a făcut să înțeleg partea întunecată a acestei reputații frumoase, pe care și-a câștigat-o țara noastră în vremurile sovietice. Cel care a hotărât că Moldova trebuie să devină Grădina Sovietică este Nikita Hrusheov. Și din acel moment pâmânturile noastre negre și grase, au trecut printr-un viol fără precedent. Toate de dragul creșterii roadei, a volumelor de recoltă, care să hrănească o uniune întreagă. Pentru a face rost de apă pentru irigarea câmpurilor, până și râurile erau forțate să curgă la deal, spune Dragoș Turea în documentarul său. Printre acțiunile întreprinse în agricultura din Republica Sovietică Socialistă Moldovenească a fost și implicarea radiobiologiei. Mai simplu spus, utilizarea radiației pentru a provoca mutații în semințe și roadă cu scopul obținerii unor culturi mai rezistente la condiții climaterice sau recoltă mai mare. Existau obiective care trebuiau …"
1,https://nataalbot.md/2018/04/07/misiunea-cozonacul-de-pasti/,"Pentru mine, coptul de Paști nu e o nevoie de a respecta orbește o tradiție. Mai cu seamă, e un soi de terapie. Pentru că atunci când iese bine un lucru, aparent complicat și anevoios, ai senzația unei mângâieli pe cap. Iar vocea interioară nu obosește să îți mulțumească pentru misiunea împlinită.Am început să coc de Paști în 2014, când pentru prima dată am înțeles că această sărbătoare niciodată nu va mai ca înainte, aflându-mă departe de casă. Maică-mea m-a oprit de la aruncat la gunoi cutiile de conserve, în care am copt singură prima dată pască, după rețeta sa. Apoi, căutând textura unui panettone, am experimentat cu diverse rețete de cozonac, până am înțeles micile secrere ale aluatului. După asta nu am mai avut nevoie de gramaje și listă de ingrediente, totul a mers ca pe unt și aproape cu ochii închiși. Anul aceata chiar am îndrăznit să improvizez, după ce am văzut un tutorial video de pregătire a cozonacului, și, cu un mic ghiont de la echipa Dr. Oetker Moldova, m-am pus pe treabă. Mi-au zis să aleg orice produs îmi place și să fac ce-mi poftește sufletul. Sufletul meu a poftit vanilie, iar palmele mele și acum …"
1,https://nataalbot.md/2018/05/12/cum-s-au-iubit-vinurile-cu-arta-culinara-la-castel-mimi/,"Unii sunt gata să dea un ban gras pentru noul Iphone, alții pentru o nouă pereche de papuci văzuți în vitrină, pentru o copertă de revistă, care să le afișeze fața prin tot orașul natal sau pentru o pereche de buze noi. Tot omul are ceva pentru care ar fi gata să dea mai mulți bani, decât ar da alții, ca să fie fericit. Să le numim slăbiciuni sau mofturi, sau orgolii, whatever. Eu fac parte din cei care e gata să se despartă de niște bani în plus pentru o mâncare mai specială, dar mai cu seamă pentru o experiență culinară. Fie vorba de mâncarea unui bucătar reputat, care are de spus o poveste, fie despre un loc mai ieșit din comun sau chiar și din interes cognitiv, ca să gust și să învăț ceva nou. Așa s-a întâmplat că Cina gastronomică de la Castel Mimi de acum câteva zile, le-a unit pe toate sub un acoperiș: un bucătar chef francez, Marc Foucher, care în activitatea sa și-a dezvoltat semnătura pe bucate din ouă, atmosfera luxurioasă a castelului, vinurile gazdelor, combinate într-un fel anume cu bucatele. Totodată după diverse experiențe trăite în ultimii mei ani de activitate, era curiozitatea să …"
1,https://nataalbot.md/2019/07/31/top-vinarii-moldova/,"Hai să vizităm vinăriile Moldovei! Cu fiecare an numărul lor crește, iar condițiile în care sunt primiți turiștii devin din ce în ce mai bune. Am făcut o listă de recomandări pentru tine: vinării care te pot primi, hrăni și aghesmui. Degustează și povestește-le prietenilor unde ți-a plăcut mai mult. Iar data viitoare mergeți împreună la descoperit vinăriile noastre. ATU WINERY blv Dacia 58, Chisinau, Moldova +373 79900288 ATÚ este prima vinărie urbană, situată în Chișinău, destinată iubitorilor de vinuri artizanale, cu gusturi unice, în ediții limitate. Situată pe traseul spre aeroportul Chișinău, vinăria va surprinde prin amplasarea sa neordinară și prin abundența de culoare, datorită muralelor gigantice, apărute în urma găzduirii festivalului Urban Fest. CRICOVA Str. Petru Ungureanu 1, Cricova, Chișinău (+373) 22 604 027 Subteranele de la Cricova sunt recunoscute prin lege drept un obiect al patrimoniului cultural național și sunt una dintre principalele atracții turistice ale țării, vizitate în fiecare an de peste 50 000 de turiști străini. Orașul subteran poate fi vizitat în cadrul unui tur ghidat sau a unor evenimente precum Underland wine fest, Sparkling Party sau Must Fest. MILEȘTII MICI satul Mileștii Mici, raionul Ialoveni (+373) 22 382 336 Galeriile subterane de la …"
1,https://nataalbot.md/2016/10/24/euvindmoldova-castelulul-mimi-mostenirea-boierului-indragostit-de-vinurile-moldovenesti/,"La nici 30 de minute distanță de Chișinău, în satul Bulboaca, vă așteaptă o priveliște care vă va tăia răsuflarea și pe care o veți putea cinsti cu un pahar de vin bun. Aici se înalță „Castel Mimi” – primul „château” adevărat din regiune, construit în anul 1900 de ultimul guvernator al Basarabiei, de la care își trage și numele – Constantin Mimi. Guvernatorul Mimi era jurist şi mare pasionat de vinuri. Acesta a studiat viticultura și vinificația la Montpellier, în Franţa, de unde a adus proiectul castelului care urma să fie construit la Bulboaca, dar şi soiul de viţă-de-vie Aligote. Vinurile lui s-au bucurat de un succes enorm, fiind exportate chiar şi în cele mai îndepărtate ţări ale lumii. Castelul a fost primul edificiu din țară construit din beton armat, o noutate pe atunci, iar pivnița acestuia avea o capacitate de 300.000 litri de vin, păstrat în baricuri. Pe parcursul anilor construcția a fost împrejmuită cu anexe, iar frumusețea i-a fost știrbită de straturi groase de tencuială. După aproape un secol, castelul Mimi a intrat în proprietatea unei familii care în 2010 a început reconstucţia vinăriei, apoi a castelului, astfel încât acestea să-şi păstreze la maxim autenticitatea şi originalitatea. Toate …"
1,https://nataalbot.md/2017/01/15/lectia/,"Vă salut în 2017! De data această nu voi începe cu lista rezoluțiilor mele. Dar voi încerca pe blog să mă țin de una din cele 10 rezoluții:să scriu mai des. Problema mea, de fiecare dată când îmi vine să scriu, nu este lenea. În primul rând, am început să simt că epoca bloggingului scris e cam pe sfârșite. Decât dacă nu transformi blogul într-un lansator de rachete informaționale. Facebook îi pune capăt. Azi nu mai trebuie să ai blog pentru a comunica oamenilor despre ceva. Toate se fac rapid, cu poze, cu video într-un singur loc (facebook) sau în două (plus twitter) sau în trei (Instagram). Oamenii nu mai vor să citească texte, ei vor titluri. Observ, din ce în ce mai des, că titlurile țipătoare vând articole și generează trafic chiar și acolo unde se scrie despre lucruri total neînsemnate. Așa că o altă frică de-a mea este să vă dezamăgesc cu subiecte neimportante. Dar periodic primesc câte un mesaj, de la oameni pe care căutările de pe google la un anumit subiect i-au aduc la mine pe blog. Fie că au o rudă apropiată, care are nevoie urgent de serviciile unui spital despre care am scris acum …"
1,https://nataalbot.md/2017/01/25/ce-vor-femeile-de-la-femei/,"Pentru început vreau să menționez că acest articol nu are nici cel mai ascuns gând de a genera valuri de agresivitate emoțională, verbală sau orice alt gen de manifestare răutăcioasă de comportament uman. De aceea vă rog să vă abțineți. Acest articol este un semn de întrebare. Una la care eu, personal, încă nu pot, s-ar putea să nu știu și chiar mă tem să am un răspuns evident. Dar poate, după ce-l voi scrie, cu ajutorul vostru, voi reuși să mă apropii de adevăr. Acest articol este despre femei. Despre femeile timpurilor în care trăim: mamele noastre, noi, fiicele noastre. De câțiva ani buni, odată cu expansiunea internetului, mă simt tot mai înconjurată de mesaje care au menirea să sensibilizeze opinia publică asupra statutului femeii în societatea modernă. Ceea ce mi se pare extraordinar. În sfârșit, femeile vor mai mult și îndrăznesc. Probabil, dacă veneam dintr-o familie dificilă, cu relații proaste între părinții, acest subiect m-ar fi atins mult mai devreme. Dar eu nu am simțit niciodată problema inegalității între femei și bărbați până a pleca din casa părintească. Mi-am trăit copilăria și adolescența într-un mediu unde părinții s-au iubit, s-au respectat și au avut grijă unul de altul. Iar …"
1,https://nataalbot.md/2017/09/14/vacanta-culinara-italia/,"Vara aceasta, precum probabil v-ați dat seama din postările mele de pe Facebook, am ales cu Andrei drumul unei vacanțe culinare în doi. Doar în doi, așa cum nu a fost demult. Eu am fost inspirată de ceea ce învăț la facultate, de profa mea Julia Csergo, care își trage originea din orașul Lyon și, care în timpul orelor noastre de curs, a avut grijă să ne molipsească de pasiunea pentru gastronomie. Iar lui Andrei îi place bunișorul, așa că propunerea mea nu a fost, cel puțin, respinsă. Hai să vedem, Andrei dacă gastronomia italiană își merită titlul de cea mai gustoasă bucătărie de pe glob. Pentru asta l-am contactat pe Stefano, noul meu prieten din photo tripul de anul trecut, pe care l-am rugat să-mi recomande niște destinații, una dintre care știam sigur că vreau să fie Toscana. Mi-a rămas în minte și l-am pus în wishlist după ce văzusem acum câțiva ani filmul “Under the Tuscan Sun”. Am început cu Florența, apoi am mers în Viareggio, Empoli și am petrecut o noapte la Bologna. Noroc de Instagram! De fiecare dată când anunțam că plecăm într-o nouă destinație, neapărat apăreau niște moldoveni, care vroiau să ne vedem, să ne facă …"
